Name,City,Latitude,Longitude,Group,Value
NRG Sterlington Power,Sterlington,32.6889,-92.0811,Natural_gas,176.0
Rumford Power LLC,Rumford,44.5303,-70.5219,Natural_gas,254.0
Kalamazoo River Generating Station,Comstock,42.281345,-85.494956,Natural_gas,72.0
Livingston Generating Station,Gaylord,45.030397,-84.730795,Natural_gas,132.0
Klamath Cogeneration Plant,Klamath Falls,42.173889,-121.810556,Natural_gas,490.0
Sabine Cogen,Orange,30.0444,-93.771389,Natural_gas,86.7
Rhode Island State Energy Center,Johnston,41.8017,-71.5186,Natural_gas,554.0
Rocky Road Power LLC,East Dundee,42.0931,-88.2397,Natural_gas,350.9
Madison,Trenton,39.4522,-84.4647,Natural_gas,566.0
Vermillion Energy Facility,Cayuga,39.922328,-87.44635799999999,Natural_gas,576.0
Sutter Energy Center,Yuba City,39.053139,-121.69587299999999,Natural_gas,530.0
Rockingham County CT Station,Reidsville,36.3297,-79.8297,Natural_gas,825.0
RS Cogen,Lake Charles,30.221,-93.2992,Natural_gas,415.4
NAFTA Region Olefins Complex Cogen Fac,Port Arthur,29.954321000000004,-93.88359200000001,Natural_gas,70.0
Magic Valley Generating Station,Edinburg,26.3403,-98.19,Natural_gas,682.0
Griffith Energy LLC,Golden Valley,35.054029,-114.13327199999999,Natural_gas,570.0
Milford Power Project,Milford,41.224354999999996,-73.099728,Natural_gas,537.6
Manchief Electric Generating Station,Brush,40.217143,-103.68504,Natural_gas,264.0
Walton County Power LLC,Monroe,33.8148,-83.6954,Natural_gas,454.5
Desert Basin,Casa Grande,32.9042,-111.7889,Natural_gas,577.0
Kendall County Generation Facility,Minooka,41.4797,-88.2581,Natural_gas,1140.0
Tenaska Gateway Generating Station,Mt. Enterprise,32.017826,-94.619743,Natural_gas,845.0
Alliant Energy Neenah,Neenah,44.1936,-88.5064,Natural_gas,298.8
Rio Nogales Power Project,Seguin,29.593056,-97.973215,Natural_gas,796.0
Walton Discover Power Facility,Smiths,32.54098,-85.03887900000001,Natural_gas,100.0
Wolf Hollow I LP,Granbury,32.33422,-97.731686,Natural_gas,705.0
Hawk Road Facility,Franklin,33.358472,-84.99139100000001,Natural_gas,456.3
Hays Energy Project,San Marcos,29.7806,-97.9894,Natural_gas,844.0
Green Country Energy LLC,Jenks,35.9833,-95.9346,Natural_gas,783.0
Worthington Generation LLC,Worthington,39.0708,-87.0128,Natural_gas,166.0
Lake Road Generating Plant,Dayville,41.872043,-71.895799,Natural_gas,803.2
La Paloma Generating Plant,McKittrick,35.2956,-119.5919,Natural_gas,965.4
Guadalupe Generating Station,Marion,29.6244,-98.1419,Natural_gas,986.0
Lost Pines 1 Power Project,Bastrop,30.1478,-97.2714,Natural_gas,510.0
Bluegrass Generating Station,LaGrange,38.3902,-85.4133,Natural_gas,501.0
Calcasieu,Sulphur,30.1608,-93.345,Natural_gas,303.0
Broad River Energy Center,Gaffney,35.0786,-81.575,Natural_gas,854.8
Bastrop Energy Center,Cedar Creek,30.1458,-97.55,Natural_gas,525.0
Granite Ridge,Londonderry,42.9042,-71.4261,Natural_gas,678.0
Bosque County Peaking,Laquna Park,31.8594,-97.3586,Natural_gas,758.0
Acadia Energy Center,Eunice,30.428611,-92.41305600000001,Natural_gas,1087.9
Eastman Cogeneration Facility,Longview,32.4481,-94.6903,Natural_gas,409.7
South Point Energy Center,Mohave Valley,34.8678,-114.5317,Natural_gas,550.0
Dogwood Energy Facility,Pleasant Hill,38.7931,-94.3006,Natural_gas,612.4
Rathdrum Power LLC,Rathdrum,47.7858,-116.9203,Natural_gas,248.0
Sunrise Power LLC,Fellows,35.2097,-119.585,Natural_gas,545.0
Nelson Energy Center,Rock Falls,41.774444,-89.607222,Natural_gas,586.0
Aera San Ardo Cogen Facility,San Ardo,35.953293,-120.859952,Natural_gas,5.6
Channelview Cogeneration Plant,Channelview,29.836952,-95.12174399999999,Natural_gas,784.0
Cordova Energy,Cordova,41.712216,-90.279679,Natural_gas,521.2
Osceola (FL),St. Cloud,28.1289,-81.0978,Natural_gas,471.0
Ontelaunee Energy Center,Reading,40.4219,-75.9356,Natural_gas,543.7
Springdale 1 & 2,Springdale,40.546667,-79.768333,Natural_gas,88.0
Caledonia,Steens,33.6464,-88.2717,Natural_gas,765.0
Riverside Generating LLC,Catlettsburg,38.191660999999996,-82.604586,Natural_gas,825.0
Elwood Energy LLC,Elwood,41.4388,-88.1236,Natural_gas,1350.0
Arapahoe Combustion Turbine Project,Denver,39.6692,-105.0018,Natural_gas,122.5
Gibson City Energy Center LLC,Gibson City,40.4705,-88.3987,Natural_gas,228.0
Pinckneyville,Pinckneyville,38.1114,-89.3467,Natural_gas,316.0
Kinmundy,Patoka,38.7619,-89.0128,Natural_gas,206.0
Corpus Christi Energy Center,Corpus Christi,27.8139,-97.4283,Natural_gas,469.0
Valmont Combustion Turbine Project,Boulder,40.0205,-105.2009,Natural_gas,79.8
Afton Generating Station,La Mesa,32.114185,-106.846483,Natural_gas,235.6
ANP Bellingham Energy Project,Bellingham,42.110577,-71.453468,Natural_gas,534.5
ANP Blackstone Energy Project,Blackstone,42.059876,-71.515811,Natural_gas,490.2
Odessa-Ector Power Plant,Odessa,31.8403,-102.3264,Natural_gas,1015.4
Morris Cogeneration LLC,Morris,41.411944,-88.332778,Natural_gas,194.0
Los Medanos Energy Center,Pittsburg,38.030071,-121.87300400000001,Natural_gas,567.0
Hinds Energy Facility,Jackson,32.378969,-90.21990600000001,Natural_gas,491.0
Attala,Sallis,33.0147,-89.6753,Natural_gas,455.3
Harry L. Oswald,Little Rock,34.5923,-92.2166,Natural_gas,548.0
Lincoln Generating Facility,Manhattan,41.393315,-87.943612,Natural_gas,622.9
Ennis Power Company LLC,Ennis,32.32,-96.675,Natural_gas,359.5
Wheatland Generating Facility,Wheatland,38.6716,-87.2931,Natural_gas,450.0
Oneta Energy Center,Broken Arrow,36.0119,-95.6967,Natural_gas,1086.4
Freestone Energy Center,Fairfield,31.8907,-96.1131,Natural_gas,953.0
Greenville Electric Generating Station,Greenville,40.075783,-84.61513599999999,Natural_gas,196.0
Montpelier Electric Generating Station,Poneto,40.6206,-85.3057,Natural_gas,237.7
Jack County,Bridgeport,33.101,-97.9574,Natural_gas,1241.0
Liberty Electric Power Plant,Eddystone,39.8614,-75.3358,Natural_gas,562.0
Marshall Energy Facility,Calvert City,37.0286,-88.3958,Natural_gas,581.6
Handsome Lake Energy LLC,Kennerdell,41.2908,-79.8061,Natural_gas,267.5
Audrain Generating Station,Vandalia,39.3092,-91.5369,Natural_gas,600.0
Lee Energy Facility,Dixon,41.8287,-89.4054,Natural_gas,676.8
Energy Shelby County,Neoga,39.2794,-88.4772,Natural_gas,336.0
NRG Rockford I,Rockford,42.238558000000005,-89.101202,Natural_gas,302.9
Red Oak Power LLC,Sayreville,40.448674,-74.34887900000001,Natural_gas,775.9
Hog Bayou Energy Center,Mobile,30.7478,-88.0575,Natural_gas,230.0
Santa Rosa Energy Center,Pace,30.5664,-87.115,Natural_gas,235.9
Astoria Gas Turbines,Astoria,40.787,-73.9048,Natural_gas,415.4
Doyle Energy Facility,Monroe,33.837699,-83.699577,Natural_gas,320.0
Tuscola Station,Tuscola,39.798175,-88.34977099999999,Natural_gas,4.8
"Darby Power, LLC",Mt Sterling,39.7139,-83.1778,Natural_gas,480.0
Tait Electric Generating Station,Dayton,39.727678999999995,-84.209489,Natural_gas,333.5
University Park South,University Park,41.440893,-87.753189,Natural_gas,300.0
Gleason Generating Facility,Gleason,36.2454,-88.61200000000001,Natural_gas,360.0
Crete Energy Venture LLC,Crete,41.429444000000004,-87.6187,Natural_gas,300.0
Whiting Clean Energy,Whiting,41.6739,-87.4775,Natural_gas,513.0
Bowling Green Generating Station,Bowling Green,41.397369,-83.64123599999999,Natural_gas,38.0
Galion Generating Station,Galion,40.7167,-82.789,Natural_gas,38.0
Napoleon Peaking Station,Napoleon,41.4079,-84.1095,Natural_gas,38.0
Edward L. Addison Generating Plant,Thomaston,32.9111,-84.3064,Natural_gas,591.7
TVA Southaven Combined Cycle,Southaven,34.9939,-90.0378,Natural_gas,780.0
Jackson Generating Station,Jackson,42.2488,-84.3767,Natural_gas,543.0
Tenaska Lindsay Hill Generating Station,Billingsley,32.6514,-86.7386,Natural_gas,848.0
Ceredo Generating Station,Huntington,38.3681,-82.5339,Natural_gas,450.0
Beaver Creek Gas Plant,Riverton,42.8475,-108.3136,Natural_gas,3.6
Aurora,Aurora,41.8151,-88.2265,Natural_gas,949.1
Southeast Chicago Energy Project,Chicago,41.7181,-87.5449,Natural_gas,296.0
Arlington Valley Energy Facility,Arlington,33.3417,-112.8897,Natural_gas,580.0
Front Range Power Plant,Fountain,38.6281,-104.7069,Natural_gas,460.0
Big Sandy Peaker Plant,Kenona,38.3441,-82.5938,Natural_gas,300.0
Wolf Hills Energy,Bristol,36.6644,-82.1044,Natural_gas,250.0
Oleander Power Project LP,Cocoa,28.3661,-80.7947,Natural_gas,815.8
Decatur Energy Center,Decatur,34.6292,-87.0214,Natural_gas,750.0
Morgan Energy Center,Decatur,34.6397,-87.0639,Natural_gas,749.0
Westbrook Energy Center Power Plant,Westbrook,43.6575,-70.375,Natural_gas,537.6
Blythe Energy Inc,Blythe,33.6157,-114.6865,Natural_gas,514.0
Calumet Energy Team LLC,Chicago,41.6835,-87.5563,Natural_gas,327.0
New Covert Generating Facility,Covert,42.322379999999995,-86.29368000000001,Natural_gas,1055.5
Fairless Energy Center,Fairless Hills,40.1475,-74.7411,Natural_gas,1286.0
Channel Energy Center LLC,Pasadena,29.7189,-95.2319,Natural_gas,768.0
Baconton Power Plant,Baconton,31.3869,-84.08,Natural_gas,196.0
Gila River Power Block 4,Gila Bend,32.975,-112.6944,Natural_gas,515.0
Calvert City,Calvert City,37.048333,-88.353889,Natural_gas,23.0
Air Products Port Arthur,Port Arthur,29.866497,-93.96515,Natural_gas,138.4
BASF Freeport Works,Feeeport,29.002,-95.39399999999999,Natural_gas,75.0
Ingleside Cogeneration,Houston,27.882778000000002,-97.242778,Natural_gas,310.0
Fore River Generating Station,North Weymouth,42.2422,-70.9661,Natural_gas,726.0
Indian River,Titusville,28.493176000000002,-80.78024599999999,Natural_gas,576.4
Wise County Power LLC,Poolville,33.0583,-97.9103,Natural_gas,680.0
Chuck Lenzie Generating Station,Apex,36.383719,-114.921779,Natural_gas,1170.0
Baytown Energy Center,Baytown,29.7731,-94.9019,Natural_gas,800.0
Hermiston Power Partnership,Hermiston,45.794046,-119.313323,Natural_gas,615.0
Washington County Power LLC,Sandersville,33.092239,-82.97999200000001,Natural_gas,615.5
Delta Energy Center,Pittsburg,38.0169,-121.8439,Natural_gas,769.1
Holland Energy Facility,Beecher City,39.223144,-88.75840600000001,Natural_gas,624.3
Ironwood LLC,Lebanon,40.3509,-76.3658,Natural_gas,690.2
Dell Power Station,Dell,35.8619,-90.0253,Natural_gas,446.0
Luna Energy Facility,Deming,32.299349,-107.7834,Natural_gas,559.0
Otay Mesa Generating Project,San Diego,32.581481,-116.914969,Natural_gas,571.0
Armstrong,Shelocta,40.638021,-79.351725,Natural_gas,670.7
Troy Energy LLC,Luckey,41.47724,-83.45983000000001,Natural_gas,703.0
Pleasants Energy LLC,St Mary's,39.3325,-81.3642,Natural_gas,343.4
Dresden Energy Facility,Dresden,40.0928,-82.0276,Natural_gas,540.0
Jack Fusco Energy Center,Thompsons,29.4731,-95.6244,Natural_gas,525.0
Cottonwood Energy Project,Deweyville,30.2588,-93.7353,Natural_gas,1180.0
Sugar Creek Power,West Terre Haute,39.3931,-87.5108,Natural_gas,549.0
Exelon LaPorte Generating Station,LaPorte,29.7028,-95.0718,Natural_gas,152.0
Harquahala Generating Project,Tonopah,33.47596,-113.11343400000001,Natural_gas,1042.9
Astoria Energy,New York,40.7825,-73.8964,Natural_gas,540.0
Gans,Gans,39.7475,-79.838888,Natural_gas,88.0
Union Power Station,El Dorado,33.296146,-92.589364,Natural_gas,2008.6
Thomas A Smith Energy Facility,Dalton,34.7094,-84.9175,Natural_gas,1260.0
Columbia Energy Center (SC),Gaston,33.8697,-81.0178,Natural_gas,543.0
RockGen Energy Center,Cambridge,42.9767,-89.0492,Natural_gas,489.0
Zion Energy Center,Zion,42.4776,-87.895,Natural_gas,456.0
Metcalf Energy Center,San Jose,37.2207,-121.7457,Natural_gas,546.1
Crossroads Energy Center,Clarksdale,34.183,-90.5621,Natural_gas,308.0
Washington Energy Facility,Beverly,39.58,-81.6564,Natural_gas,661.0
Elk Hills Power LLC,Tupman,35.280318,-119.470707,Natural_gas,525.0
Rolling Hills Generating,Wilkesville,39.0839,-82.3328,Natural_gas,838.0
Renaissance Power Plant,Carson City,43.1864,-84.8429,Natural_gas,652.0
Carville Energy LLC,St Gabriel,30.2294,-91.065,Natural_gas,521.0
Athens Generating Plant,Athens,42.2728,-73.8492,Natural_gas,977.4
Effingham County Power Project,Rincon,32.277252000000004,-81.28441099999999,Natural_gas,509.0
Calhoun Energy Center,Eastaboga,33.5883,-85.9731,Natural_gas,632.0
Hillabee Energy Center,Alexander City,33.000669,-85.903278,Natural_gas,765.0
Osprey Energy Center Power Plant,Auburndale,28.0525,-81.8083,Natural_gas,582.0
Shady Hills Generating Station,Shady Hills,28.3665,-82.558611,Natural_gas,463.2
Vandolah Power Station,Wauchula,27.523607000000002,-81.923951,Natural_gas,658.0
Raccoon Creek Energy Center,Flora,38.6996,-88.5392,Natural_gas,300.0
Hot Spring Generating Facility,Malvern,34.29759,-92.868344,Natural_gas,605.3
Plaquemine Cogeneration Plant,Plaquemine,30.3217,-91.2347,Natural_gas,793.0
Bayou Cove Peaking Power,Jennings,30.2825,-92.5997,Natural_gas,288.0
Elgin Energy Center LLC,Elgin,42.000060999999995,-88.24457199999999,Natural_gas,489.4
Tenaska Virginia Generating Station,Scottsville,37.8667,-78.3813,Natural_gas,935.6
Tenaska Central Alabama Generating Stn,Billingsley,32.6497,-86.74,Natural_gas,917.0
Columbia Energy Center,Columbia,39.0192,-92.2629,Natural_gas,140.0
Magnolia Power Plant,Ashland,34.835,-89.2026,Natural_gas,918.0
Fountain Valley Power Facility,Fountain,38.5569,-104.6875,Natural_gas,234.0
Red Hawk,Arlington,33.334562,-112.84064099999999,Natural_gas,934.0
McClain Energy Facility,Newcastle,35.297740000000005,-97.58985,Natural_gas,487.0
Redbud Power Plant,Luther,35.6856,-97.2264,Natural_gas,1205.0
Deer Park Energy Center,Deer Park,29.713414,-95.134508,Natural_gas,1116.0
Ouachita,Sterlington,32.7061,-92.0683,Natural_gas,736.4
Green Power 2,Texas City,29.378096999999997,-94.932773,Natural_gas,624.0
Neil Simpson Gas Turbine #2,Gillette,44.285,-105.3786,Natural_gas,34.0
Lange Gas Turbines,Rapid City,44.1203,-103.26,Natural_gas,34.0
Forney Energy Center,Forney,32.7563,-96.4916,Natural_gas,1786.0
Mesquite Generating Station Block 2,Arlington,33.345046999999994,-112.864227,Natural_gas,624.0
Goldendale Generating Station,Goldendale,45.8114,-120.833,Natural_gas,263.7
Goose Creek Energy Center,Monticello,40.106931,-88.599867,Natural_gas,432.0
CalPeak Power Vaca Dixon Peaker Plant,Vacaville,38.398866999999996,-121.923973,Natural_gas,48.0
Kiamichi Energy Facility,Kiowa,34.6831,-95.9349,Natural_gas,1222.0
"Lawrenceburg Power, LLC",Lawrenceburg,39.0911,-84.8669,Natural_gas,1190.0
"Waterford Power, LLC",Waterford,39.5333,-81.7178,Natural_gas,866.0
Limon Generating Station,Limon,39.2038,-103.7005,Natural_gas,134.0
Frank Knutson,Commerce City,39.941129,-104.682015,Natural_gas,134.0
CalPeak Power Panoche Peaker Plant,Firebaugh,36.652905,-120.58060900000001,Natural_gas,48.0
CalPeak Power Border Peaker Plant,San Diego,32.562447999999996,-116.94386899999999,Natural_gas,48.0
Cuyamaca Peak Energy Plant,El Cajon,32.796490999999996,-116.972071,Natural_gas,48.7
CalPeak Power Enterprise Peaker Plant,Escondido,33.121943,-117.11744099999999,Natural_gas,48.0
Apex Generating Station,Las Vegas,36.415999,-114.960916,Natural_gas,524.4
Fayette Energy Facility,Masontown,39.8592,-79.9182,Natural_gas,662.0
Wallingford Energy,Wallingford,41.448694,-72.835364,Natural_gas,316.7
High Desert Power Plant,Victorville,34.5953,-117.3647,Natural_gas,776.5
Sundance,Casa Grande,32.9285,-111.5899,Natural_gas,410.0
York Energy Center,Delta,39.7375,-76.306666,Natural_gas,1372.7
Escondido Energy Center,Escondido,33.1261,-117.1172,Natural_gas,45.0
Chula Vista Energy Center,Chula Vista,32.591667,-117.05861100000001,Natural_gas,33.6
Indigo Energy Facility,North Palm Springs,33.910872999999995,-116.552994,Natural_gas,142.5
Larkspur Energy Facility,San Diego,32.567040999999996,-116.944197,Natural_gas,91.6
Klamath Expansion Project,Klamath Falls,42.172717999999996,-121.814393,Natural_gas,100.0
Hidalgo Energy Center,Edinburg,26.341720000000002,-98.175759,Natural_gas,470.0
Combined Locks Energy Center,Combined Locks,44.2717,-88.3011,Natural_gas,51.9
Binghamton Cogen,Binghamton,42.107192,-75.927782,Natural_gas,42.0
Watchtower Educational Center,Patterson,41.498391999999996,-73.57455999999999,Natural_gas,1.4
Perryville Power Station,Sterlington,32.6908,-92.0183,Natural_gas,679.6
West Valley Generation Project,West Valley City,40.6667,-112.0317,Natural_gas,185.0
Creed Energy Center,Suisun,38.242158,-121.854722,Natural_gas,45.0
Lambie Energy Center,Suisun,38.221577,-121.868333,Natural_gas,45.0
Goose Haven Energy Center,Suisun,38.226752000000005,-121.843271,Natural_gas,45.0
University Park North,University Park,41.4425,-87.7514,Natural_gas,540.0
Riverside Energy Center,Beloit,42.583056,-89.035833,Natural_gas,567.4
Blue Spruce Energy Center,Aurora,39.747875,-104.681404,Natural_gas,264.0
Plains End,Arvada,39.857499,-105.225967,Natural_gas,114.0
Spring Creek Energy Center,Edmond,35.7422,-97.655,Natural_gas,273.0
Chambersburg,Chambersburg,39.866944000000004,-77.685833,Natural_gas,88.0
WFEC GenCo LLC,Anadarko,35.0833,-98.2264,Natural_gas,90.0
"Pastoria Energy Facility, LLC",Lebec,34.9556,-118.844,Natural_gas,780.0
Essential Power Newington LLC,Newington,43.1047,-70.8061,Natural_gas,580.0
Chehalis Generating Facility,Chehalis,46.6225,-122.9131,Natural_gas,477.0
Harrison County Power Project,Marshall,32.3958,-94.4367,Natural_gas,514.4
Lower Mount Bethel Energy,Bangor,40.801924,-75.107563,Natural_gas,594.0
AL Sandersville LLC,Warthen,33.1189,-82.8608,Natural_gas,576.4
Higgins Generating Station,Primm,35.6139,-115.3561,Natural_gas,550.0
Bethlehem Power Plant,Bethlehem,40.6175,-75.3147,Natural_gas,1134.0
Quantum Choctaw Power LLC,Ackerman,33.3792,-89.2089,Natural_gas,710.0
Hanford Energy Park Peaker,Hanford,36.270072,-119.648055,Natural_gas,91.8
Bayswater Peaking Facility LLC,Far Rockaway,40.610654,-73.762218,Natural_gas,52.8
Mint Farm Generating Station,Longview,46.138824,-122.985506,Natural_gas,270.0
Fremont Energy Center,Fremont,41.377116,-83.161388,Natural_gas,670.3
Choctaw County,French Camp,33.2881,-89.4201,Natural_gas,781.0
Allegheny Energy Units 3 4 & 5,Springdale,40.545278,-79.76861099999999,Natural_gas,509.0
Magnet Cove,Malvern,34.4297,-92.8317,Natural_gas,641.5
Dean,East China,42.7725,-82.4953,Natural_gas,312.0
Bennett Mountain,Mountain Home,43.147153,-115.66663700000001,Natural_gas,164.0
Hanging Rock Energy Facility,Ironton,38.5731,-82.7833,Natural_gas,1365.0
Buchanan Generation LLC,Keen Mountain,37.175278000000006,-81.961388,Natural_gas,80.0
Los Esteros Critical Energy Center,San Jose,37.425,-121.9319,Natural_gas,306.1
Edgewood Energy LLC,Brentwood,40.7861,-73.2931,Natural_gas,85.0
Otsego Mill Power Plant,Otsego,42.4628,-85.6961,Natural_gas,17.6
Marcus Hook Energy LP,Marcus Hook,39.807038,-75.42160600000001,Natural_gas,828.7
Valencia Energy Facility,Belen,34.611549,-106.732234,Natural_gas,144.3
Henrietta Peaker,Lemoore,36.2397,-119.9044,Natural_gas,92.4
Gilroy Peaking Energy Center,Gilroy,36.999,-121.5363,Natural_gas,135.0
King City Peaking,King City,36.224758,-121.124633,Natural_gas,44.0
Yuba City Energy Center,Yuba City,39.1392,-121.6387,Natural_gas,45.0
Frederickson Power LP,Tacoma,47.086110999999995,-122.365674,Natural_gas,246.0
Curtis H Stanton Energy Center,Orlando,28.488246000000004,-81.166944,Natural_gas,657.0
Rocky Mountain Energy Center,Keenesburg,40.0908,-104.5953,Natural_gas,580.0
Island Street Peaking Plant,Kaukauna,44.2761,-88.2658,Natural_gas,52.8
Silverhawk,North Las Vegas,36.4078,-114.9606,Natural_gas,560.0
Feather River Energy Center,Yuba City,39.109344,-121.60931000000001,Natural_gas,45.0
Valero Refinery Cogeneration Unit 1,Benicia,38.0736,-122.1411,Natural_gas,45.4
Wolfskill Energy Center,Fairfield,38.228522,-122.07525,Natural_gas,45.0
Oak Point Cogen,Belle Chasse,29.811956,-90.00843,Natural_gas,20.0
Stevens Point Mill,Stevens Point,44.3528,-89.5836,Natural_gas,7.0
Basin Creek Plant,Butte,45.9293,-112.5194,Natural_gas,54.0
Panoche Peaker,Firebaugh,36.6535,-120.5783,Natural_gas,40.0
Jasper,Hardeeville,32.3594,-81.1242,Natural_gas,852.0
Tracy Combined Cycle Power Plant,Tracy,37.7107,-121.4906,Natural_gas,320.1
Century Generating Facility,Colton,34.0606,-117.3533,Natural_gas,38.0
Drews Generating Facility,Colton,34.0609,-117.3532,Natural_gas,38.0
NRG Rockford II Energy Center,Rockford,42.2383,-89.1011,Natural_gas,163.4
NAEA Ocean Peaking Power LLC,Lakewood,40.0633,-74.1672,Natural_gas,325.6
Warren County,Front Royal,38.971667,-78.177222,Natural_gas,1472.2
Elk Hills Cogen,Tupman,35.479146,-119.73746399999999,Natural_gas,46.6
Agua Mansa Power Plant,Colton,34.0414,-117.3603,Natural_gas,40.0
